id,admiration, amusement, anger, annoyance, approval, caring, confusion, curiosity, desire, disappointment, disapproval, disgust, embarrassment, excitement, fear, gratitude, grief, joy, love, nervousness, optimism, pride, realization, relief,remorse, sadness, surprise, neutral, bad_string,tag_agreement,string,target_string,top_tag
25684273,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--Like it did kind of set up a cool like the story. <b> I don't know it was kind of like intriguing but it just felt fell a little flat for me. </b> Yeah, first off we're talking about Mike division. He's not our friend.--25684273", I don't know it was kind of like intriguing but it just felt fell a little flat for me. , disappointment
25698487,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"We're just say they're like what?-- Yeah, some kid just like passed out front of us. It was creepy and like this guy like almost died.<b> We're just say they're like what?</b> The heck are you just like face plate like so we like smacking him I try to get about any like security like him over like pouring water on security.--25698487.0", We're just say they're like what?, confusion
25751448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"If you haven't heard about anchor it's the easiest way to make a podcast.-- a buzz TV or its owners our principal Hey afterbuzzers, before we move on we would like to say thanks to our sponsor.<b> If you haven't heard about anchor it's the easiest way to make a podcast.</b> Let me explain it's free.--25751448.0", If you haven't heard about anchor it's the easiest way to make a podcast.,admiration
25790243,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--So try and look up your local listings the next couple days. <b> You might get in a scary stories to tell In the dark screening, maybe even one on Halloween night, which is pretty cool. </b> I think it's awesome that this movie is stayed in theaters for as long as it has being a very subpar horror movie but a horror movie that a lot of people can see from teens to kids to families to adults. It kind of resonates with a lot of people.--25790243"," You might get in a scary stories to tell In the dark screening, maybe even one on Halloween night, which is pretty cool. ", approval
25896742,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"--Do you think the biggest thing with moss? <b> I think that's a huge huge Plus for him. </b> Just having that experience and you know, every kid that has touched the basketball has dreams of going and playing in the NBA and playing at the next level. And when you have a guy who has coached in the NBA, you know at all levels of professional basketball down to college.--25896742", I think that's a huge huge Plus for him. , approval
25904670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--Yeah and tell them that, you know, I really want to launch our table again of course humanity and I managed to get all of this stuff and <b> I can run it pop up. </b> So the quest issues like sure you human you happy to do that. We are happy to help you with whatever we can we can actually give you money, but we can give you tools that can actually help you because it's not all everything about money also support that you can get and you can use it wisely to your own benefit.--25904670", I can run it pop up. , neutral
25905863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Yeah, but I did through the year there were enough.-- Okay, and it was all very very slow and it did take a long time. I'd say it was a year before I felt really like anything like myself.<b> Yeah, but I did through the year there were enough.</b> Milestones that I was able to think this is going in the right direction, but then in I mean and then the other side of it, you know this new kind of anxiety and health anxiety.--25905863.0"," Yeah, but I did through the year there were enough.", pride
25906397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--There is no anger towards each other in that sense. <b> That the other person is going through the same emotional turmoil that you are is really important because it's not easy for anyone now, we didn't have any like there was no big bust up or situation or Affairs or anything like that that you know, it was a natural and I suppose to the marriage so that would make a difference obviously, but certainly no blame. </b> You know, we both did what we could yeah. But I think yet just acknowledging that everyone.--25906397"," That the other person is going through the same emotional turmoil that you are is really important because it's not easy for anyone now, we didn't have any like there was no big bust up or situation or Affairs or anything like that that you know, it was a natural and I suppose to the marriage so that would make a difference obviously, but certainly no blame. ", caring
25923860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,"--My plan was to do IVF first to bank all the embryos and not transfer any of them. <b> So you're suffering with all that busy like endometriosis flare, but then you're done after you're done with the IVF do start to Feel a little bit better as your hormones went down now. </b>  No because it was flat.--25923860"," So you're suffering with all that busy like endometriosis flare, but then you're done after you're done with the IVF do start to Feel a little bit better as your hormones went down now. ", optimism
25943615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,"The old guilt all of those things you you know, you were not allowed to be your own person.-- Okay, and so if you did that there was a backlash right? So there were consequences for again expressing yourself, right saying no that wasn't allowed so, you know, you felt a lot of Shame you felt rejection.<b> The old guilt all of those things you you know, you were not allowed to be your own person.</b> And that goes along with one or both of your parents being very very overly strict overly controlling right extremely controlling and that could also be a sign of narcissism in there.--25943615.0"," The old guilt all of those things you you know, you were not allowed to be your own person.", grief
25945630,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,"I'm not quite sure which one I'm going to post but either both will be super beneficial one is going to talk about how you can develop a second source of income and I know for a lot of people-- I'm super super super excited for the interview. I have I actually have two interviews plan.<b> I'm not quite sure which one I'm going to post but either both will be super beneficial one is going to talk about how you can develop a second source of income and I know for a lot of people</b> Be beneficial what their beats invest in a side project side go or pursuing your passion or just to help you, you know have more income and you know help pay for things either way that episode is going to be super beneficial and that will for sure be up at some point.--25945630.0", I'm not quite sure which one I'm going to post but either both will be super beneficial one is going to talk about how you can develop a second source of income and I know for a lot of people, excitement
25982348,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--I've had this conversation 10,000 times. <b> I just kind of ignore it by like just walking with my headphones and so people don't come up to me. </b> So it's kind of hard and yeah, it looks like email boy. I do like sad boy.--25982348", I just kind of ignore it by like just walking with my headphones and so people don't come up to me. , disapproval
25997395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--Maybe like a quick selfie or something while we sold our clothes on but after that all about you never know. <b> That's definitely going to happen because it would be it would be stupid not to well if we wait here, I'm usually typically this is the weekend that I'm in that area. </b> Yeah, so I went to school about an hour north you I went to school up in Flint, Michigan. I still have a lot of friends there and they all live in kind of like the Royal Oak Berkeley area.--25997395"," That's definitely going to happen because it would be it would be stupid not to well if we wait here, I'm usually typically this is the weekend that I'm in that area. ", neutral
26001776,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--So before we get into it, I have a quote and then we're going to go through what's in the email. <b> So the quote says when a woman has romantic interest in man and is ready to be kissed she will display physical signals that she is ready to be kissed in the touching is okay. </b> These can be twirling her hair around her fingers running your fingers through her hair touching your arm laughing at your jokes. That aren't really that funny sitting too close.--26001776", So the quote says when a woman has romantic interest in man and is ready to be kissed she will display physical signals that she is ready to be kissed in the touching is okay. , desire
26003088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"She's getting approached by a guy or several guys and her and her friends or trying to get rid of the guys is quick as possible.-- It's really interesting because you see if you see a really attractive woman. I mean, it's just constantly every couple of minutes.<b> She's getting approached by a guy or several guys and her and her friends or trying to get rid of the guys is quick as possible.</b> And really they're just like, you know, somebody rescue me and then there's this table of these guys like this guy here and his buddies are sitting down having a good time.--26003088.0", She's getting approached by a guy or several guys and her and her friends or trying to get rid of the guys is quick as possible., annoyance
